A¤o;Mes;Provincia;Cant¢n;N£mero de Personas;Fecha de Corte
2023;9;AZUAY;PAUTE;1;30/9/2023
2023;9;AZUAY;SANTA ISABEL;4;30/9/2023
2023;9;AZUAY;SIGSIG;3;30/9/2023
2023;9;BOLIVAR;CALUMA;7;30/9/2023
2023;9;BOLIVAR;CHILLANES;1;30/9/2023
2023;9;BOLIVAR;CHIMBO;15;30/9/2023
2023;9;BOLIVAR;ECHEANDIA;3;30/9/2023
2023;9;BOLIVAR;GUARANDA;25;30/9/2023
2023;9;BOLIVAR;SAN MIGUEL;1;30/9/2023
2023;9;CA¥AR;AZOGUES;84;30/9/2023
2023;9;CA¥AR;EL TAMBO;2;30/9/2023
2023;9;CA¥AR;LA TRONCAL;4;30/9/2023
2023;9;CARCHI;BOLIVAR;1;30/9/2023
2023;9;CARCHI;MONTUFAR;5;30/9/2023
2023;9;CARCHI;SAN PEDRO DE HUACA;3;30/9/2023
2023;9;CARCHI;TULCµN;33;30/9/2023
2023;9;CHIMBORAZO;ALAUSI;2;30/9/2023
2023;9;CHIMBORAZO;CHAMBO;1;30/9/2023
2023;9;CHIMBORAZO;CHUNCHI;1;30/9/2023
2023;9;CHIMBORAZO;COLTA;1;30/9/2023
2023;9;CHIMBORAZO;CUMANDA;2;30/9/2023
2023;9;CHIMBORAZO;GUAMOTE;2;30/9/2023
2023;9;CHIMBORAZO;GUANO;6;30/9/2023
2023;9;CHIMBORAZO;PALLATANGA;1;30/9/2023
2023;9;CHIMBORAZO;RIOBAMBA;292;30/9/2023
2023;9;COTOPAXI;LA MANµ;7;30/9/2023
2023;9;COTOPAXI;LATACUNGA;68;30/9/2023
2023;9;COTOPAXI;PUJILI;16;30/9/2023
2023;9;COTOPAXI;SALCEDO;7;30/9/2023
2023;9;EL ORO;ARENILLAS;2;30/9/2023
2023;9;EL ORO;CHILLA;2;30/9/2023
2023;9;EL ORO;GUABO;385;30/9/2023
2023;9;EL ORO;HUAQUILLAS;4;30/9/2023
2023;9;EL ORO;MACHALA;200;30/9/2023
2023;9;EL ORO;MARCABELI;1;30/9/2023
2023;9;EL ORO;PASAJE;10;30/9/2023
2023;9;EL ORO;PI¥AS;4;30/9/2023
2023;9;EL ORO;PORTOVELO;2;30/9/2023
2023;9;EL ORO;SANTA ROSA;6;30/9/2023
2023;9;ESMERALDAS;ELOY ALFARO;3;30/9/2023
2023;9;ESMERALDAS;ESMERALDAS;140;30/9/2023
2023;9;ESMERALDAS;QUININDE;3;30/9/2023
2023;9;GALµPAGOS;ISABELA;1;30/9/2023
2023;9;GUAYAS;BALAO;18;30/9/2023
2023;9;GUAYAS;BALZAR;1;30/9/2023
2023;9;GUAYAS;DAULE;24;30/9/2023
2023;9;GUAYAS;DURAN;34;30/9/2023
2023;9;GUAYAS;EL TRIUNFO;5;30/9/2023
2023;9;GUAYAS;GENERAL ANTONIO ELIZALDE;3;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;627;30/9/2023
2023;9;GUAYAS;LOMAS DE SARGENTILLO;7;30/9/2023
2023;9;GUAYAS;MARCELINO MARIDUE¥A;2;30/9/2023
2023;9;GUAYAS;MILAGRO;35;30/9/2023
2023;9;GUAYAS;NARANJAL;1;30/9/2023
2023;9;GUAYAS;NARANJITO;7;30/9/2023
2023;9;GUAYAS;NOBOL;3;30/9/2023
2023;9;GUAYAS;PEDRO CARBO;1;30/9/2023
2023;9;GUAYAS;PLAYAS;7;30/9/2023
2023;9;GUAYAS;SALITRE;3;30/9/2023
2023;9;GUAYAS;SAMBORONDON;8;30/9/2023
2023;9;GUAYAS;SAN JACINTO DE YAGUACHI;6;30/9/2023
2023;9;GUAYAS;SANTA LUCIA;1;30/9/2023
2023;9;GUAYAS;SIMON BOLIVAR;3;30/9/2023
2023;9;IMBABURA;ANTONIO ANTE;13;30/9/2023
2023;9;IMBABURA;COTACACHI;5;30/9/2023
2023;9;IMBABURA;IBARRA;43;30/9/2023
2023;9;IMBABURA;OTAVALO;7;30/9/2023
2023;9;IMBABURA;PIMAMPIRO;1;30/9/2023
2023;9;IMBABURA;SAN MIGUEL DE URCUQUI;2;30/9/2023
2023;9;LOJA;CALVAS;2;30/9/2023
2023;9;LOJA;CATAMAYO;6;30/9/2023
2023;9;LOJA;ESPINDOLA;1;30/9/2023
2023;9;LOJA;GONZANAMµ;1;30/9/2023
2023;9;LOJA;LOJA;70;30/9/2023
2023;9;LOJA;PUYANGO;1;30/9/2023
2023;9;LOJA;QUILANGA;2;30/9/2023
2023;9;LOS RIOS;BABA;2;30/9/2023
2023;9;LOS RIOS;BABAHOYO;15;30/9/2023
2023;9;LOS RIOS;BUENA FE;4;30/9/2023
2023;9;LOS RIOS;MOCACHE;2;30/9/2023
2023;9;LOS RIOS;MONTALVO;1;30/9/2023
2023;9;LOS RIOS;PALENQUE;1;30/9/2023
2023;9;LOS RIOS;PUEBLOVIEJO;1;30/9/2023
2023;9;LOS RIOS;QUEVEDO;15;30/9/2023
2023;9;LOS RIOS;VALENCIA;2;30/9/2023
2023;9;LOS RIOS;VENTANAS;3;30/9/2023
2023;9;LOS RIOS;VINCES;1;30/9/2023
2023;9;MANABI;24 DE MAYO;3;30/9/2023
2023;9;MANABI;BOLIVAR;13;30/9/2023
2023;9;MANABI;CHONE;14;30/9/2023
2023;9;MANABI;EL CARMEN;2;30/9/2023
2023;9;MANABI;JIPIJAPA;10;30/9/2023
2023;9;MANABI;JUNIN;1;30/9/2023
2023;9;MANABI;MANTA;62;30/9/2023
2023;9;MANABI;MONTECRISTI;11;30/9/2023
2023;9;MANABI;PEDERNALES;2;30/9/2023
2023;9;MANABI;PORTOVIEJO;70;30/9/2023
2023;9;MANABI;PUERTO LOPEZ;4;30/9/2023
2023;9;MANABI;ROCAFUERTE;1;30/9/2023
2023;9;MANABI;SANTA ANA;8;30/9/2023
2023;9;MANABI;SUCRE;6;30/9/2023
2023;9;MANABI;TOSAGUA;6;30/9/2023
2023;9;MORONA SANTIAGO;GUALAQUIZA;11;30/9/2023
2023;9;MORONA SANTIAGO;HUAMBOYA;6;30/9/2023
2023;9;MORONA SANTIAGO;LIMON INDANZA;7;30/9/2023
2023;9;MORONA SANTIAGO;LOGRO¥O;11;30/9/2023
2023;9;MORONA SANTIAGO;MORONA;55;30/9/2023
2023;9;MORONA SANTIAGO;PABLO SEXTO;4;30/9/2023
2023;9;MORONA SANTIAGO;PALORA;4;30/9/2023
2023;9;MORONA SANTIAGO;SANTIAGO DE MENDEZ;3;30/9/2023
2023;9;MORONA SANTIAGO;SUCUA;5;30/9/2023
2023;9;MORONA SANTIAGO;TIWINTZA;3;30/9/2023
2023;9;NAPO;ARCHIDONA;12;30/9/2023
2023;9;NAPO;EL CHACO;1;30/9/2023
2023;9;NAPO;QUIJOS;14;30/9/2023
2023;9;NAPO;TENA;17;30/9/2023
2023;9;ORELLANA;AGUARICO;1;30/9/2023
2023;9;ORELLANA;FRANCISCO DE ORELLANA;80;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;17;30/9/2023
2023;9;PASTAZA;ARAJUNO;7;30/9/2023
2023;9;PASTAZA;PASTAZA;22;30/9/2023
2023;9;PICHINCHA;CAYAMBE;5;30/9/2023
2023;9;PICHINCHA;MEJIA;5;30/9/2023
2023;9;PICHINCHA;PEDRO MONCAYO;1;30/9/2023
2023;9;PICHINCHA;QUITO;517;30/9/2023
2023;9;PICHINCHA;RUMI¥AHUI;28;30/9/2023
2023;9;SANTA ELENA;LA LIBERTAD;22;30/9/2023
2023;9;SANTA ELENA;SALINAS;13;30/9/2023
2023;9;SANTA ELENA;SANTA ELENA;31;30/9/2023
2023;9;SANTO DOMINGO DE LOS TSµCHILAS;LA CONCORDIA;6;30/9/2023
2023;9;SANTO DOMINGO DE LOS TSµCHILAS;SANTO DOMINGO;104;30/9/2023
2023;9;SUCUMBIOS;GONZALO PIZARRO;1;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;26;30/9/2023
2023;9;SUCUMBIOS;PUTUMAYO;2;30/9/2023
2023;9;SUCUMBIOS;SHUSHUFINDI;13;30/9/2023
2023;9;TUNGURAHUA;AMBATO;64;30/9/2023
2023;9;TUNGURAHUA;BA¥OS;9;30/9/2023
2023;9;TUNGURAHUA;CEVALLOS;3;30/9/2023
2023;9;TUNGURAHUA;PATATE;2;30/9/2023
2023;9;TUNGURAHUA;PELILEO;6;30/9/2023
2023;9;TUNGURAHUA;QUERO;2;30/9/2023
2023;9;TUNGURAHUA;SANTIAGO DE PILLARO;19;30/9/2023
2023;9;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;1;30/9/2023
2023;9;ZAMORA CHINCHIPE;CHINCHIPE;2;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;9;30/9/2023
2023;9;ZAMORA CHINCHIPE;NANGARITZA;1;30/9/2023
2023;9;ZAMORA CHINCHIPE;PALANDA;4;30/9/2023
2023;9;ZAMORA CHINCHIPE;PAQUISHA;2;30/9/2023
2023;9;ZAMORA CHINCHIPE;YACUAMBI;2;30/9/2023
2023;9;ZAMORA CHINCHIPE;YANZATZA;4;30/9/2023
2023;9;ZAMORA CHINCHIPE;ZAMORA;77;30/9/2023
2023;10;AZUAY;CAMILO PONCE ENRIQUEZ;4;31/10/2023
2023;10;AZUAY;CUENCA;397;31/10/2023
2023;10;AZUAY;GUALACEO;2;31/10/2023
2023;10;AZUAY;PAUTE;3;31/10/2023
2023;10;AZUAY;SANTA ISABEL;1;31/10/2023
2023;10;BOLIVAR;CALUMA;3;31/10/2023
2023;10;BOLIVAR;CHILLANES;2;31/10/2023
2023;10;BOLIVAR;ECHEANDIA;4;31/10/2023
2023;10;BOLIVAR;GUARANDA;24;31/10/2023
2023;10;BOLIVAR;SAN MIGUEL;5;31/10/2023
2023;10;CA¥AR;AZOGUES;45;31/10/2023
2023;10;CA¥AR;CA¥AR;20;31/10/2023
2023;10;CA¥AR;EL TAMBO;2;31/10/2023
2023;10;CA¥AR;LA TRONCAL;16;31/10/2023
2023;10;CA¥AR;SUSCAL;1;31/10/2023
2023;10;CA¥AR;BIBLIAN;2;31/10/2023
2023;10;CARCHI;MIRA;2;31/10/2023
2023;10;CARCHI;MONTUFAR;7;31/10/2023
2023;10;CARCHI;TULCAN;21;31/10/2023
2023;10;CHIMBORAZO;ALAUSI;2;31/10/2023
2023;10;CHIMBORAZO;CHAMBO;1;31/10/2023
2023;10;CHIMBORAZO;CHUNCHI;76;31/10/2023
2023;10;CHIMBORAZO;COLTA;2;31/10/2023
2023;10;CHIMBORAZO;CUMANDA;3;31/10/2023
2023;10;CHIMBORAZO;GUAMOTE;1;31/10/2023
2023;10;CHIMBORAZO;GUANO;26;31/10/2023
2023;10;CHIMBORAZO;PALLATANGA;1;31/10/2023
2023;10;CHIMBORAZO;PENIPE;7;31/10/2023
2023;10;CHIMBORAZO;RIOBAMBA;246;31/10/2023
2023;10;COTOPAXI;LATACUNGA;65;31/10/2023
2023;10;COTOPAXI;PUJILI;6;31/10/2023
2023;10;COTOPAXI;SALCEDO;16;31/10/2023
2023;10;COTOPAXI;SAQUISILI;5;31/10/2023
2023;10;COTOPAXI;LA MANA;3;31/10/2023
2023;10;EL ORO;ARENILLAS;2;31/10/2023
2023;10;EL ORO;CHILLA;1;31/10/2023
2023;10;EL ORO;GUABO;378;31/10/2023
2023;10;EL ORO;HUAQUILLAS;6;31/10/2023
2023;10;EL ORO;MACHALA;390;31/10/2023
2023;10;EL ORO;MARCABELI;1;31/10/2023
2023;10;EL ORO;PASAJE;16;31/10/2023
2023;10;EL ORO;PI¥AS;1;31/10/2023
2023;10;EL ORO;SANTA ROSA;6;31/10/2023
2023;10;ESMERALDAS;ATACAMES;3;31/10/2023
2023;10;ESMERALDAS;ESMERALDAS;115;31/10/2023
2023;10;ESMERALDAS;QUININDE;8;31/10/2023
2023;10;ESMERALDAS;RIO VERDE;1;31/10/2023
2023;10;ESMERALDAS;SAN LORENZO;9;31/10/2023
2023;10;GUAYAS;BALAO;24;31/10/2023
2023;10;GUAYAS;BALZAR;3;31/10/2023
2023;10;GUAYAS;COLIMES;1;31/10/2023
2023;10;GUAYAS;DAULE;32;31/10/2023
2023;10;GUAYAS;DURAN;46;31/10/2023
2023;10;GUAYAS;EL TRIUNFO;8;31/10/2023
2023;10;GUAYAS;EMPALME;4;31/10/2023
2023;10;GUAYAS;GENERAL ANTONIO ELIZALDE;1;31/10/2023
2023;10;GUAYAS;GUAYAQUIL;758;31/10/2023
2023;10;GUAYAS;LOMAS DE SARGENTILLO;4;31/10/2023
2023;10;GUAYAS;MARCELINO MARIDUE¥A;4;31/10/2023
2023;10;GUAYAS;MILAGRO;47;31/10/2023
2023;10;GUAYAS;NARANJAL;2;31/10/2023
2023;10;GUAYAS;NARANJITO;8;31/10/2023
2023;10;GUAYAS;NOBOL;4;31/10/2023
2023;10;GUAYAS;PALESTINA;1;31/10/2023
2023;10;GUAYAS;PEDRO CARBO;7;31/10/2023
2023;10;GUAYAS;PLAYAS;14;31/10/2023
2023;10;GUAYAS;SALITRE;4;31/10/2023
2023;10;GUAYAS;SAMBORONDON;8;31/10/2023
2023;10;GUAYAS;SAN JACINTO DE YAGUACHI;8;31/10/2023
2023;10;GUAYAS;SANTA LUCIA;4;31/10/2023
2023;10;GUAYAS;SIMON BOLIVAR;4;31/10/2023
2023;10;IMBABURA;ANTONIO ANTE;5;31/10/2023
2023;10;IMBABURA;COTACACHI;12;31/10/2023
2023;10;IMBABURA;IBARRA;71;31/10/2023
2023;10;IMBABURA;OTAVALO;13;31/10/2023
2023;10;IMBABURA;PIMAMPIRO;1;31/10/2023
2023;10;IMBABURA;SAN MIGUEL DE URCUQUI;3;31/10/2023
2023;10;LOJA;CALVAS;1;31/10/2023
2023;10;LOJA;CATAMAYO;6;31/10/2023
2023;10;LOJA;CHAGUARPAMBA;7;31/10/2023
2023;10;LOJA;ESPINDOLA;3;31/10/2023
2023;10;LOJA;LOJA;134;31/10/2023
2023;10;LOJA;PALTAS;3;31/10/2023
2023;10;LOJA;PINDAL;2;31/10/2023
2023;10;LOJA;PUYANGO;1;31/10/2023
2023;10;LOJA;GONZANAMA;1;31/10/2023
2023;10;LOJA;MACARA;1;31/10/2023
2023;10;LOS RIOS;BABA;1;31/10/2023
2023;10;LOS RIOS;BABAHOYO;21;31/10/2023
2023;10;LOS RIOS;BUENA FE;5;31/10/2023
2023;10;LOS RIOS;MONTALVO;4;31/10/2023
2023;10;LOS RIOS;PALENQUE;2;31/10/2023
2023;10;LOS RIOS;PUEBLOVIEJO;5;31/10/2023
2023;10;LOS RIOS;QUEVEDO;16;31/10/2023
2023;10;LOS RIOS;URDANETA;2;31/10/2023
2023;10;LOS RIOS;VALENCIA;2;31/10/2023
2023;10;LOS RIOS;VENTANAS;3;31/10/2023
2023;10;LOS RIOS;VINCES;6;31/10/2023
2023;10;MANABI;24 DE MAYO;3;31/10/2023
2023;10;MANABI;BOLIVAR;2;31/10/2023
2023;10;MANABI;CHONE;19;31/10/2023
2023;10;MANABI;EL CARMEN;12;31/10/2023
2023;10;MANABI;FLAVIO ALFARO;4;31/10/2023
2023;10;MANABI;JAMA;1;31/10/2023
2023;10;MANABI;JARAMIJO;6;31/10/2023
2023;10;MANABI;JIPIJAPA;17;31/10/2023
2023;10;MANABI;JUNIN;1;31/10/2023
2023;10;MANABI;MANTA;122;31/10/2023
2023;10;MANABI;MONTECRISTI;11;31/10/2023
2023;10;MANABI;PAJAN;11;31/10/2023
2023;10;MANABI;PEDERNALES;9;31/10/2023
2023;10;MANABI;PICHINCHA;1;31/10/2023
2023;10;MANABI;PORTOVIEJO;84;31/10/2023
2023;10;MANABI;PUERTO LOPEZ;6;31/10/2023
2023;10;MANABI;ROCAFUERTE;2;31/10/2023
2023;10;MANABI;SANTA ANA;3;31/10/2023
2023;10;MANABI;SUCRE;3;31/10/2023
2023;10;MANABI;TOSAGUA;2;31/10/2023
2023;10;MORONA SANTIAGO;GUALAQUIZA;78;31/10/2023
2023;10;MORONA SANTIAGO;MORONA;10;31/10/2023
2023;10;MORONA SANTIAGO;SAN JUAN BOSCO;2;31/10/2023
2023;10;MORONA SANTIAGO;SANTIAGO DE MENDEZ;1;31/10/2023
2023;10;MORONA SANTIAGO;TIWINTZA;1;31/10/2023
2023;10;NAPO;ARCHIDONA;6;31/10/2023
2023;10;NAPO;CARLOS JULIO AROSEMENA TOLA;2;31/10/2023
2023;10;NAPO;QUIJOS;12;31/10/2023
2023;10;NAPO;TENA;29;31/10/2023
2023;10;ORELLANA;FRANCISCO DE ORELLANA;104;31/10/2023
2023;10;ORELLANA;LA JOYA DE LOS SACHAS;43;31/10/2023
2023;10;ORELLANA;LORETO;1;31/10/2023
2023;10;PASTAZA;MERA;2;31/10/2023
2023;10;PASTAZA;PASTAZA;88;31/10/2023
2023;10;PICHINCHA;CAYAMBE;10;31/10/2023
2023;10;PICHINCHA;MEJIA;24;31/10/2023
2023;10;PICHINCHA;PEDRO MONCAYO;6;31/10/2023
2023;10;PICHINCHA;QUITO;780;31/10/2023
2023;10;PICHINCHA;RUMI¥AHUI;27;31/10/2023
2023;10;SANTA ELENA;LA LIBERTAD;21;31/10/2023
2023;10;SANTA ELENA;SALINAS;6;31/10/2023
2023;10;SANTA ELENA;SANTA ELENA;25;31/10/2023
2023;10;SUCUMBIOS;CASCALES;2;31/10/2023
2023;10;SUCUMBIOS;CUYABENO;2;31/10/2023
2023;10;SUCUMBIOS;GONZALO PIZARRO;1;31/10/2023
2023;10;SUCUMBIOS;LAGO AGRIO;72;31/10/2023
2023;10;SUCUMBIOS;SHUSHUFINDI;23;31/10/2023
2023;10;SUCUMBIOS;SUCUMBIOS;1;31/10/2023
2023;10;TUNGURAHUA;AMBATO;138;31/10/2023
2023;10;TUNGURAHUA;BA¥OS;9;31/10/2023
2023;10;TUNGURAHUA;CEVALLOS;2;31/10/2023
2023;10;TUNGURAHUA;PATATE;1;31/10/2023
2023;10;TUNGURAHUA;PELILEO;9;31/10/2023
2023;10;TUNGURAHUA;SANTIAGO DE PILLARO;5;31/10/2023
2023;10;ZAMORA CHINCHIPE;CHINCHIPE;10;31/10/2023
2023;10;ZAMORA CHINCHIPE;EL PANGUI;2;31/10/2023
2023;10;ZAMORA CHINCHIPE;NANGARITZA;1;31/10/2023
2023;10;ZAMORA CHINCHIPE;PALANDA;2;31/10/2023
2023;10;ZAMORA CHINCHIPE;ZAMORA;16;31/10/2023
2023;10;ZAMORA CHINCHIPE;YANTZAZA;2;31/10/2023
2023;10;GALAPAGOS;SAN CRISTOBAL;2;31/10/2023
2023;10;GALAPAGOS;SANTA CRUZ;9;31/10/2023
2023;10;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;7;31/10/2023
2023;10;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;79;31/10/2023
2023;11;AZUAY;CAMILO PONCE ENRIQUEZ;6;30/11/2023
2023;11;AZUAY;CUENCA;232;30/11/2023
2023;11;AZUAY;GIRON;1;30/11/2023
2023;11;AZUAY;GUALACEO;2;30/11/2023
2023;11;AZUAY;NABON;1;30/11/2023
2023;11;AZUAY;PAUTE;4;30/11/2023
2023;11;AZUAY;SAN FERNANDO;1;30/11/2023
2023;11;BOLIVAR;CALUMA;3;30/11/2023
2023;11;BOLIVAR;CHILLANES;4;30/11/2023
2023;11;BOLIVAR;CHIMBO;3;30/11/2023
2023;11;BOLIVAR;ECHEANDIA;1;30/11/2023
2023;11;BOLIVAR;GUARANDA;9;30/11/2023
2023;11;BOLIVAR;SAN MIGUEL;1;30/11/2023
2023;11;CA¥AR;AZOGUES;65;30/11/2023
2023;11;CA¥AR;CA¥AR;3;30/11/2023
2023;11;CA¥AR;EL TAMBO;3;30/11/2023
2023;11;CA¥AR;LA TRONCAL;8;30/11/2023
2023;11;CA¥AR;SUSCAL;1;30/11/2023
2023;11;CARCHI;ESPEJO;3;30/11/2023
2023;11;CARCHI;MONTUFAR;13;30/11/2023
2023;11;CARCHI;TULCAN;33;30/11/2023
2023;11;CHIMBORAZO;ALAUSI;2;30/11/2023
2023;11;CHIMBORAZO;CHAMBO;1;30/11/2023
2023;11;CHIMBORAZO;CHUNCHI;1;30/11/2023
2023;11;CHIMBORAZO;COLTA;1;30/11/2023
2023;11;CHIMBORAZO;CUMANDA;1;30/11/2023
2023;11;CHIMBORAZO;GUAMOTE;3;30/11/2023
2023;11;CHIMBORAZO;GUANO;8;30/11/2023
2023;11;CHIMBORAZO;PALLATANGA;1;30/11/2023
2023;11;CHIMBORAZO;RIOBAMBA;118;30/11/2023
2023;11;COTOPAXI;LATACUNGA;186;30/11/2023
2023;11;COTOPAXI;PANGUA;1;30/11/2023
2023;11;COTOPAXI;PUJILI;9;30/11/2023
2023;11;COTOPAXI;SALCEDO;5;30/11/2023
2023;11;COTOPAXI;SIGCHOS;2;30/11/2023
2023;11;COTOPAXI;LA MANA;5;30/11/2023
2023;11;EL ORO;ARENILLAS;1;30/11/2023
2023;11;EL ORO;ATAHUALPA;2;30/11/2023
2023;11;EL ORO;BALSAS;2;30/11/2023
2023;11;EL ORO;GUABO;6;30/11/2023
2023;11;EL ORO;HUAQUILLAS ;31;30/11/2023
2023;11;EL ORO;MACHALA;131;30/11/2023
2023;11;EL ORO;PASAJE;22;30/11/2023
2023;11;EL ORO;PI¥AS;1;30/11/2023
2023;11;EL ORO;PORTOVELO;2;30/11/2023
2023;11;EL ORO;SANTA ROSA;11;30/11/2023
2023;11;EL ORO;ZARUMA;2;30/11/2023
2023;11;ESMERALDAS;ATACAMES;1;30/11/2023
2023;11;ESMERALDAS;ELOY ALFARO;4;30/11/2023
2023;11;ESMERALDAS;ESMERALDAS;89;30/11/2023
2023;11;ESMERALDAS;MUISNE;1;30/11/2023
2023;11;ESMERALDAS;QUININDE;26;30/11/2023
2023;11;ESMERALDAS;RIO VERDE;2;30/11/2023
2023;11;ESMERALDAS;SAN LORENZO;4;30/11/2023
2023;11;GUAYAS;BALAO;5;30/11/2023
2023;11;GUAYAS;BALZAR;1;30/11/2023
2023;11;GUAYAS;DAULE;15;30/11/2023
2023;11;GUAYAS;DURAN;79;30/11/2023
2023;11;GUAYAS;EL TRIUNFO;6;30/11/2023
2023;11;GUAYAS;EMPALME;2;30/11/2023
2023;11;GUAYAS;GENERAL ANTONIO ELIZALDE;1;30/11/2023
2023;11;GUAYAS;GUAYAQUIL;560;30/11/2023
2023;11;GUAYAS;ISIDRO AYORA;1;30/11/2023
2023;11;GUAYAS;LOMAS DE SARGENTILLO;3;30/11/2023
2023;11;GUAYAS;MARCELINO MARIDUE¥A;2;30/11/2023
2023;11;GUAYAS;MILAGRO;40;30/11/2023
2023;11;GUAYAS;NARANJAL;5;30/11/2023
2023;11;GUAYAS;NARANJITO;2;30/11/2023
2023;11;GUAYAS;PEDRO CARBO;4;30/11/2023
2023;11;GUAYAS;PLAYAS;26;30/11/2023
2023;11;GUAYAS;SALITRE;4;30/11/2023
2023;11;GUAYAS;SAMBORONDON;4;30/11/2023
2023;11;GUAYAS;SAN JACINTO DE YAGUACHI;7;30/11/2023
2023;11;GUAYAS;SANTA LUCIA;11;30/11/2023
2023;11;GUAYAS;SIMON BOLIVAR;1;30/11/2023
2023;11;IMBABURA;ANTONIO ANTE;11;30/11/2023
2023;11;IMBABURA;COTACACHI;3;30/11/2023
2023;11;IMBABURA;IBARRA;56;30/11/2023
2023;11;IMBABURA;OTAVALO;23;30/11/2023
2023;11;IMBABURA;SAN MIGUEL DE URCUQUI;5;30/11/2023
2023;11;LOJA;CALVAS;7;30/11/2023
2023;11;LOJA;CATAMAYO;2;30/11/2023
2023;11;LOJA;ESPINDOLA;3;30/11/2023
2023;11;LOJA;LOJA;94;30/11/2023
2023;11;LOJA;PALTAS;11;30/11/2023
2023;11;LOJA;PUYANGO;1;30/11/2023
2023;11;LOJA;SARAGURO;2;30/11/2023
2023;11;LOJA;GONZANAMA;1;30/11/2023
2023;11;LOS RIOS;BABAHOYO;23;30/11/2023
2023;11;LOS RIOS;BUENA FE;4;30/11/2023
2023;11;LOS RIOS;MOCACHE;1;30/11/2023
2023;11;LOS RIOS;MONTALVO;2;30/11/2023
2023;11;LOS RIOS;PALENQUE;2;30/11/2023
2023;11;LOS RIOS;PUEBLOVIEJO;2;30/11/2023
2023;11;LOS RIOS;QUEVEDO;22;30/11/2023
2023;11;LOS RIOS;VALENCIA;3;30/11/2023
2023;11;LOS RIOS;VENTANAS;2;30/11/2023
2023;11;LOS RIOS;VINCES;15;30/11/2023
2023;11;MANABI;BOLIVAR;9;30/11/2023
2023;11;MANABI;CHONE;26;30/11/2023
2023;11;MANABI;EL CARMEN;3;30/11/2023
2023;11;MANABI;JAMA;3;30/11/2023
2023;11;MANABI;JARAMIJO;2;30/11/2023
2023;11;MANABI;JIPIJAPA;11;30/11/2023
2023;11;MANABI;MANTA;101;30/11/2023
2023;11;MANABI;MONTECRISTI;10;30/11/2023
2023;11;MANABI;PAJAN;3;30/11/2023
2023;11;MANABI;PEDERNALES;3;30/11/2023
2023;11;MANABI;PORTOVIEJO;56;30/11/2023
2023;11;MANABI;PUERTO LOPEZ;1;30/11/2023
2023;11;MANABI;ROCAFUERTE;5;30/11/2023
2023;11;MANABI;SANTA ANA;4;30/11/2023
2023;11;MANABI;SUCRE;10;30/11/2023
2023;11;MANABI;TOSAGUA;3;30/11/2023
2023;11;MORONA SANTIAGO;GUALAQUIZA;89;30/11/2023
2023;11;MORONA SANTIAGO;MORONA;2;30/11/2023
2023;11;MORONA SANTIAGO;SUCUA;2;30/11/2023
2023;11;MORONA SANTIAGO;TIWINTZA;1;30/11/2023
2023;11;NAPO;ARCHIDONA;2;30/11/2023
2023;11;NAPO;EL CHACO;2;30/11/2023
2023;11;NAPO;QUIJOS;2;30/11/2023
2023;11;NAPO;TENA;18;30/11/2023
2023;11;ORELLANA;FRANCISCO DE ORELLANA;86;30/11/2023
2023;11;ORELLANA;LA JOYA DE LOS SACHAS;18;30/11/2023
2023;11;ORELLANA;LORETO;3;30/11/2023
2023;11;PASTAZA;MERA;4;30/11/2023
2023;11;PASTAZA;PASTAZA;70;30/11/2023
2023;11;PICHINCHA;CAYAMBE;16;30/11/2023
2023;11;PICHINCHA;MEJIA;15;30/11/2023
2023;11;PICHINCHA;PEDRO MONCAYO;5;30/11/2023
2023;11;PICHINCHA;QUITO;518;30/11/2023
2023;11;PICHINCHA;RUMI¥AHUI;24;30/11/2023
2023;11;SANTA ELENA;LA LIBERTAD;21;30/11/2023
2023;11;SANTA ELENA;SALINAS;5;30/11/2023
2023;11;SANTA ELENA;SANTA ELENA;28;30/11/2023
2023;11;SUCUMBIOS;CASCALES;1;30/11/2023
2023;11;SUCUMBIOS;GONZALO PIZARRO;2;30/11/2023
2023;11;SUCUMBIOS;LAGO AGRIO;110;30/11/2023
2023;11;SUCUMBIOS;SHUSHUFINDI;17;30/11/2023
2023;11;SUCUMBIOS;SUCUMBIOS;1;30/11/2023
2023;11;TUNGURAHUA;AMBATO;84;30/11/2023
2023;11;TUNGURAHUA;BA¥OS;2;30/11/2023
2023;11;TUNGURAHUA;PATATE;2;30/11/2023
2023;11;TUNGURAHUA;PELILEO;3;30/11/2023
2023;11;TUNGURAHUA;SANTIAGO DE PILLARO;5;30/11/2023
2023;11;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;6;30/11/2023
2023;11;ZAMORA CHINCHIPE;CHINCHIPE;5;30/11/2023
2023;11;ZAMORA CHINCHIPE;EL PANGUI;11;30/11/2023
2023;11;ZAMORA CHINCHIPE;PALANDA;1;30/11/2023
2023;11;ZAMORA CHINCHIPE;PAQUISHA;2;30/11/2023
